fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium
3647087839870525439,Display,0.0,19.0,5,Chrome,desktop,0.0,Macintosh,22.0,15.0,0.2,cpm
3648845765125451961,Direct,1.0,22.0,1,Chrome,desktop,0.0,Windows,59.0,47.0,0.0,(none)
3651236178297413161,Organic Search,0.0,16.0,21,Chrome,desktop,0.0,Chrome OS,3.0,3.0,0.3333333333333333,organic
3654857757910532216,Referral,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,14.0,13.0,0.0,referral
3656215501791704148,Organic Search,0.0,19.0,7,Chrome,desktop,0.0,Windows,14.0,10.0,0.0,organic
3657728344837138607,Referral,0.0,11.5,2,Chrome,desktop,0.0,Macintosh,13.0,12.0,0.0,referral
3658091589289896549,Direct,0.0,18.5,2,Chrome,desktop,0.0,Macintosh,17.5,13.0,0.0,(none)
3658549305813344156,Referral,0.0,16.5,2,Chrome,desktop,0.0,Linux,22.0,19.0,0.0,referral
3660362924082650418,Referral,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,46.0,23.0,0.0,referral
3660706083878335924,Referral,0.0,14.0,3,Chrome,desktop,0.0,Windows,33.0,26.0,0.0,referral
3661025118116340193,Referral,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,84.0,66.0,0.0,referral
3662177742807173577,Referral,0.0,17.5,10,Chrome,desktop,0.0,Macintosh,5.0,3.5,0.3,referral
3663326827740515016,Referral,0.0,22.5,2,Chrome,desktop,0.0,Linux,6.5,6.0,0.0,referral
3667207016049360497,Organic Search,0.25,10.5,4,Chrome,mobile,1.0,Android,6.5,6.5,0.25,organic
3671059772883764833,Direct,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,35.0,31.0,0.0,(none)
3671103606125826887,Direct,0.0,23.0,1,Chrome,desktop,0.0,Chrome OS,37.0,33.0,0.0,(none)
3672929716170838467,Paid Search,0.5,11.5,2,Chrome,desktop,0.0,Windows,49.0,38.5,0.0,cpc
3674071642665354067,Referral,0.0,12.0,2,Chrome,desktop,0.0,Macintosh,12.0,10.0,0.0,referral
3676060292760160435,Organic Search,0.0,14.0,7,Chrome,desktop,0.0,Macintosh,7.0,6.0,0.14285714285714285,organic
3677318371085157791,Referral,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,16.0,14.0,0.0,referral
3680244960768233462,Referral,0.0,18.0,3,Chrome,desktop,0.0,Windows,25.0,20.0,0.3333333333333333,referral
3680637680353518403,Referral,0.0,8.5,2,Chrome,desktop,0.0,Macintosh,31.0,25.0,0.0,referral
3680806121011427493,Referral,0.0,22.0,2,Chrome,desktop,0.0,Windows,19.5,15.0,0.0,referral
3681004164006425285,Direct,0.0,4.5,2,Chrome,desktop,0.0,Windows,66.0,51.5,0.0,(none)
3681691345354167550,Referral,0.0,14.0,3,Chrome,desktop,0.0,Macintosh,54.0,37.0,0.0,referral
3682115393898564983,Referral,0.0,19.0,3,Chrome,desktop,0.0,Windows,5.0,5.0,0.3333333333333333,referral
3682908334360088382,Referral,0.0,21.0,2,Chrome,desktop,0.0,Linux,64.0,46.5,0.0,referral
3684045780508318181,Organic Search,1.0,1.0,1,Chrome,desktop,0.0,Windows,70.0,55.0,0.0,organic
3685287394686697592,Organic Search,0.6666666666666666,6.0,3,Safari,mobile,1.0,iOS,70.0,64.0,0.0,organic
3685672446804804725,Direct,0.3333333333333333,4.0,3,Chrome,mobile,1.0,Android,9.0,9.0,0.0,(none)
3685754350536487265,Referral,0.0,21.5,6,Chrome,desktop,0.0,Macintosh,11.0,9.0,0.0,referral
3687546427507950071,Organic Search,0.2,4.0,5,Chrome,desktop,0.0,Windows,14.0,12.0,0.0,organic
3688060710283758752,Organic Search,0.0,18.0,2,Chrome,mobile,1.0,iOS,42.0,29.5,0.0,organic
3689455923152943810,Referral,0.3333333333333333,15.5,6,Chrome,desktop,0.0,Macintosh,14.5,11.5,0.3333333333333333,referral
3689862038819738204,Display,0.0,17.0,2,Chrome,desktop,0.0,Macintosh,21.0,16.5,0.0,cpm
3693780642505402534,Referral,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,10.0,7.5,0.5,referral
3694234028523165868,Organic Search,0.13178294573643412,17.0,129,Chrome,desktop,0.0,Windows,2.0,2.0,0.3488372093023256,organic
3694974073962512722,Referral,0.0,17.0,5,Chrome,desktop,0.0,Linux,11.0,8.0,0.2,referral
3695477254118891941,Direct,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,15.0,14.0,0.0,(none)
3695951262891299439,Organic Search,0.0,22.0,3,Chrome,desktop,0.0,Windows,79.0,51.0,0.3333333333333333,organic
3697825790083716939,Direct,0.0,19.5,10,Chrome,desktop,0.0,Macintosh,9.5,9.5,0.1,(none)
3700513565264541491,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,13.0,13.0,0.0,referral
3700543276431412713,Organic Search,0.0,18.0,4,Chrome,desktop,0.0,Windows,7.5,5.5,0.25,organic
3700684409504471842,Referral,1.0,21.0,1,Chrome,desktop,0.0,Macintosh,36.0,29.0,0.0,referral
3700714855829972615,Referral,0.0,19.5,6,Chrome,desktop,0.0,Windows,10.5,7.5,0.0,referral
3701126995342341310,Referral,0.0,19.0,3,Chrome,desktop,0.0,Macintosh,44.0,27.0,0.0,referral
3701255466939392710,Referral,0.3333333333333333,0.0,3,Chrome,desktop,0.0,Macintosh,10.0,7.0,0.3333333333333333,referral
3702504149982325265,Organic Search,0.09090909090909091,18.0,11,Chrome,desktop,0.0,Macintosh,6.0,4.0,0.09090909090909091,organic
3702724178788313621,Referral,0.0,10.0,2,Chrome,desktop,0.0,Macintosh,39.5,31.5,0.0,referral
3704081881488905199,Direct,0.0,10.5,2,Edge,desktop,0.0,Windows,79.0,55.0,0.0,(none)
3704411087594288284,Referral,0.0,16.0,3,Chrome,desktop,0.0,Macintosh,9.0,6.0,0.0,referral
3705098385635161480,Direct,0.0,19.0,1,Chrome,desktop,0.0,Macintosh,55.0,42.0,0.0,(none)
3706266616666362685,Direct,0.0,8.0,4,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,(none)
3708624609955414339,Referral,0.0,14.0,3,Chrome,desktop,0.0,Macintosh,17.0,14.0,0.0,referral
3709746839130866401,Referral,0.0,18.0,6,Chrome,desktop,0.0,Linux,3.0,3.0,0.16666666666666666,referral
3712222633426919820,Direct,0.0,17.0,2,Chrome,desktop,0.0,Windows,21.5,20.5,0.0,(none)
3712492351053577643,Referral,0.07692307692307693,5.0,13,Chrome,desktop,0.0,Windows,5.0,4.0,0.07692307692307693,referral
3714026769749334069,Direct,1.0,9.0,1,Chrome,desktop,0.0,Chrome OS,43.0,31.0,0.0,(none)
3716357495252024311,Referral,0.3333333333333333,16.0,3,Chrome,desktop,0.0,Chrome OS,11.0,9.0,0.0,referral
3716528607664189498,Referral,0.3333333333333333,19.0,3,Chrome,desktop,0.0,Windows,48.0,35.0,0.0,referral
3718124829225998463,Referral,0.0,21.0,3,Chrome,desktop,0.0,Macintosh,14.0,12.0,0.0,referral
3718453403580072693,Organic Search,0.0,20.0,6,Chrome,desktop,0.0,Linux,12.0,11.5,0.16666666666666666,organic
3718554657931620614,Referral,0.0,19.0,2,Chrome,desktop,0.0,Macintosh,15.5,12.5,0.0,referral
3718967472555843952,Paid Search,0.0,18.0,1,Safari,mobile,1.0,iOS,17.0,14.0,0.0,cpc
3721991920160346170,Referral,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,75.0,33.0,0.0,referral
3722870758995966573,Organic Search,0.0,6.0,2,Chrome,mobile,1.0,iOS,11.0,11.0,0.5,organic
3723930083196057545,Referral,0.75,14.5,4,Chrome,desktop,0.0,Macintosh,9.5,7.0,0.0,referral
3724344539154169107,Referral,0.0,20.0,9,Chrome,desktop,0.0,Macintosh,1.0,1.0,0.6666666666666666,referral
3724383329494779540,Direct,1.0,15.0,1,Chrome,desktop,0.0,Windows,7.0,7.0,0.0,(none)
3725072130314093392,Direct,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,18.0,17.0,0.0,(none)
3725624217662114621,Organic Search,0.0,15.5,2,Chrome,desktop,0.0,Windows,150.0,102.0,0.0,organic
3725836239165941255,Referral,1.0,4.0,1,Chrome,desktop,0.0,Macintosh,52.0,40.0,0.0,referral
3726347330948313659,Referral,0.0,18.5,12,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.16666666666666666,referral
3729387598281240074,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,19.0,15.0,0.0,referral
3730067279535822906,Paid Search,0.0,12.0,1,Chrome,desktop,0.0,Windows,14.0,12.0,0.0,cpc
3732823678511009325,Organic Search,0.25,2.0,4,Chrome,mobile,1.0,iOS,8.0,8.0,0.25,organic
3732860122805248629,Referral,0.0,16.0,4,Chrome,desktop,0.0,Linux,15.0,12.0,0.0,referral
3733262874048407850,Organic Search,0.5,10.5,2,Chrome,desktop,0.0,Chrome OS,34.0,24.5,0.0,organic
3733830588871650226,Direct,0.0,22.0,1,Chrome,desktop,0.0,Chrome OS,10.0,9.0,0.0,(none)
3734394198742215397,Direct,0.0,18.5,2,Edge,desktop,0.0,Windows,25.5,23.5,0.0,(none)
3735766969872016810,Direct,0.0,17.5,6,Chrome,desktop,0.0,Chrome OS,29.5,21.5,0.16666666666666666,(none)
3736964846520654455,Referral,0.0,12.5,2,Chrome,desktop,0.0,Macintosh,46.0,34.5,0.0,referral
3737631371999319949,Direct,0.5,15.5,2,Chrome,desktop,0.0,Macintosh,28.0,23.0,0.0,(none)
3738320234051643877,Referral,0.5,15.0,4,Chrome,desktop,0.0,Macintosh,13.5,11.5,0.0,referral
3739478431097008625,Direct,0.0,16.0,6,Chrome,desktop,0.0,Macintosh,5.5,4.0,0.3333333333333333,(none)
3741029495705540856,Referral,0.0,13.5,4,Chrome,desktop,0.0,Macintosh,9.5,8.5,0.0,referral
3741407379008310018,Paid Search,1.0,22.0,1,Chrome,desktop,0.0,Windows,16.0,16.0,0.0,cpc
3741532949101793339,Organic Search,1.0,17.0,2,Chrome,desktop,0.0,Macintosh,28.5,21.5,0.0,organic
3741689406060673010,Referral,0.0,15.0,4,Chrome,desktop,0.0,Chrome OS,34.0,26.5,0.0,referral
3742332932978201442,Direct,0.0,18.0,6,Chrome,desktop,0.0,Windows,4.5,4.5,0.16666666666666666,(none)
3742368203315546493,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,37.0,25.0,0.0,referral
3743323902703489418,Referral,0.0,17.0,9,Chrome,desktop,0.0,Windows,5.0,5.0,0.1111111111111111,referral
3743841623706674212,Referral,0.0,16.5,4,Chrome,desktop,0.0,Macintosh,8.5,7.0,0.25,referral
3743916662879082495,Referral,0.0,11.0,2,Chrome,desktop,0.0,Macintosh,15.5,13.5,0.5,referral
3745235510476346702,Organic Search,0.0,9.0,3,Chrome,desktop,0.0,Windows,64.0,44.0,0.0,organic
3745754200111893080,Referral,0.0,15.5,4,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.25,referral
3746316960999614032,Referral,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,53.0,41.0,0.0,referral
3747190338602183092,Organic Search,0.0,18.0,5,Chrome,desktop,0.0,Macintosh,9.0,5.0,0.2,organic
3747999856310382299,Referral,0.0,17.0,10,Chrome,desktop,0.0,Linux,3.5,3.5,0.2,referral
3748161125080071023,Referral,0.25,10.0,4,Chrome,desktop,0.0,Macintosh,9.5,6.0,0.25,referral
3750480978272704589,Referral,0.0,15.0,2,Chrome,desktop,0.0,Macintosh,17.5,16.0,0.0,referral
3751093343937953110,Paid Search,1.0,4.0,1,Chrome,desktop,0.0,Windows,35.0,35.0,0.0,cpc
3751433429956400495,Direct,0.07142857142857142,9.0,28,Chrome,desktop,0.0,Windows,3.5,3.5,0.14285714285714285,(none)
3753158727494093380,Referral,0.2857142857142857,17.0,7,Chrome,desktop,0.0,Macintosh,8.0,8.0,0.0,referral
3755781472166364485,Referral,0.0,18.0,1,Chrome,desktop,0.0,Linux,37.0,27.0,0.0,referral
3756090166719377367,Organic Search,0.6666666666666666,20.0,3,Firefox,desktop,0.0,Windows,10.0,10.0,0.3333333333333333,organic
3756657782077054596,Organic Search,0.0,19.0,3,Chrome,desktop,0.0,Windows,44.0,34.0,0.0,organic
3756873695566365595,Paid Search,0.0,20.0,1,Safari,desktop,0.0,Macintosh,32.0,26.0,0.0,cpc
3758361664336535169,Organic Search,0.0,11.5,4,Chrome,desktop,0.0,Chrome OS,7.5,6.0,0.0,organic
3760583534389307379,Direct,0.0,6.0,1,Chrome,mobile,1.0,iOS,41.0,37.0,0.0,(none)
3763415452749528212,Organic Search,0.0,6.0,1,Chrome,desktop,0.0,Macintosh,42.0,35.0,0.0,organic
3763611934787349856,Organic Search,0.0,3.5,4,Chrome,desktop,0.0,Macintosh,30.5,25.5,0.0,cpc
3764170977560568314,Referral,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,24.0,17.0,0.0,referral
3764574444957652648,Referral,0.0,16.5,2,Chrome,desktop,0.0,Linux,12.5,10.5,0.0,referral
3765491629047320813,Organic Search,0.25,4.5,4,Chrome,desktop,0.0,Macintosh,17.0,12.5,0.0,organic
3765864302371503981,Organic Search,0.0,0.0,1,Firefox,desktop,0.0,Windows,29.0,27.0,0.0,organic
3768290334696236505,Direct,1.0,16.0,1,Chrome,desktop,0.0,Windows,15.0,14.0,0.0,(none)
3769184752556746361,Direct,0.0,23.0,2,Chrome,desktop,0.0,Macintosh,8.5,7.5,0.0,(none)
3769216008640439142,Organic Search,0.0,3.0,2,Chrome,desktop,0.0,Macintosh,30.5,23.5,0.0,organic
3769632740374536577,Direct,0.0,17.5,2,Chrome,desktop,0.0,Macintosh,18.0,12.0,0.0,(none)
3770077969238052019,Direct,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,28.0,23.0,0.0,(none)
3774415288380110712,Organic Search,0.0,21.0,1,Chrome,desktop,0.0,Linux,20.0,18.0,0.0,organic
3774481916858545483,Referral,0.0,14.0,1,Chrome,desktop,0.0,Windows,15.0,15.0,0.0,referral
3774499329923460107,Direct,0.0,1.0,1,Chrome,desktop,0.0,Chrome OS,42.0,33.0,0.0,(none)
3774530641509474688,Referral,0.0,13.0,1,Chrome,desktop,0.0,Macintosh,74.0,49.0,0.0,referral
3774621747521479544,Organic Search,0.0,15.0,2,Chrome,desktop,0.0,Linux,27.5,21.5,0.5,organic
3775099871992574448,Referral,0.0,9.5,2,Chrome,desktop,0.0,Macintosh,13.0,11.0,0.0,referral
3775157044065915076,Referral,0.0,16.0,3,Chrome,desktop,0.0,Macintosh,20.0,16.0,0.0,referral
3776258872363783792,Organic Search,0.0,16.0,6,Safari,desktop,0.0,Macintosh,18.5,14.5,0.0,organic
3779052441133019116,Referral,1.0,23.0,1,Chrome,desktop,0.0,Macintosh,29.0,24.0,0.0,referral
3779884879150825384,Referral,0.3333333333333333,17.0,3,Chrome,desktop,0.0,Macintosh,18.0,16.0,0.0,referral
3780112882694926970,Organic Search,0.0,3.5,4,Chrome,desktop,0.0,Windows,6.5,6.5,0.0,organic
3782396217900147405,Direct,0.0,2.0,1,Chrome,desktop,0.0,Windows,50.0,36.0,0.0,(none)
3783357047189991250,Organic Search,0.0,17.0,5,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.4,organic
3783478137758293911,Paid Search,0.25,16.5,4,Chrome,desktop,0.0,Macintosh,9.5,9.5,0.0,cpc
3784608915391176306,Referral,0.0,20.5,4,Chrome,desktop,0.0,Chrome OS,19.5,14.0,0.0,referral
3784755743864291097,Referral,0.0,14.0,1,Chrome,desktop,0.0,Macintosh,40.0,30.0,0.0,referral
3788077234501576551,Referral,0.18181818181818182,18.0,11,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.09090909090909091,referral
3788250389424945137,Referral,0.0,17.0,1,Chrome,desktop,0.0,Macintosh,26.0,23.0,0.0,referral
3788842143428920129,Referral,1.0,16.5,2,Chrome,desktop,0.0,Macintosh,11.5,9.5,0.0,referral
3792450547843431391,Organic Search,0.0,15.0,1,Chrome,desktop,0.0,Macintosh,36.0,26.0,0.0,organic
3792462774806211311,Referral,0.0,18.0,11,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.09090909090909091,referral
3794016165791476291,Organic Search,0.0,18.0,2,Safari,mobile,1.0,iOS,14.5,10.5,0.5,organic
3794911148673374791,Referral,0.0,18.5,4,Chrome,desktop,0.0,Macintosh,12.5,8.0,0.0,referral
3795227502963327300,Organic Search,0.0,2.0,1,Chrome,desktop,0.0,Macintosh,111.0,81.0,0.0,organic
3795540402118336665,Referral,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,17.0,15.0,0.0,referral
3797990038447668987,Organic Search,0.0,1.0,1,Chrome,desktop,0.0,Windows,94.0,73.0,0.0,organic
3798576854040953242,Organic Search,0.0,16.0,7,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.0,organic
3800542336363535033,Organic Search,0.0,10.5,2,Safari,mobile,1.0,iOS,18.5,14.5,0.5,organic
3802905913750930180,Referral,0.0,15.0,6,Chrome,desktop,0.0,Linux,6.0,6.0,0.0,referral
3803364184957424266,Referral,0.0,2.0,5,Chrome,desktop,0.0,Windows,37.0,27.0,0.0,referral
3803395757897344589,Referral,0.0,21.0,1,Chrome,desktop,0.0,Windows,21.0,19.0,0.0,referral
3803605814309337708,Organic Search,0.0,4.0,2,Chrome,desktop,0.0,Macintosh,52.5,46.0,0.0,cpc
3804473994888997849,Organic Search,1.0,11.5,2,Firefox,desktop,0.0,Macintosh,19.5,16.5,0.0,organic
3807039818708780751,Referral,0.6666666666666666,0.0,3,Chrome,desktop,0.0,Chrome OS,76.0,51.0,0.0,referral
3807311238107119540,Organic Search,0.0,20.0,1,Chrome,desktop,0.0,Linux,19.0,17.0,0.0,organic
3809242468363995194,Direct,1.0,21.5,2,Chrome,desktop,0.0,Windows,14.0,12.0,0.0,(none)
3809826692297033526,Organic Search,0.16666666666666666,11.5,6,Chrome,desktop,0.0,Macintosh,22.5,15.0,0.0,organic
3810896663878967628,Referral,0.4,11.0,5,Chrome,desktop,0.0,Macintosh,15.0,11.0,0.2,referral
3811054203560571366,Referral,0.0,10.0,2,Chrome,desktop,0.0,Macintosh,46.0,31.5,0.0,referral
3813195472927677467,Direct,0.0,17.0,1,Chrome,desktop,0.0,Chrome OS,24.0,21.0,0.0,(none)
3813481911022270064,Organic Search,0.0,5.0,1,Chrome,desktop,0.0,Macintosh,16.0,15.0,0.0,organic
3817759372890086865,Organic Search,0.0,12.0,3,Chrome,desktop,0.0,Macintosh,20.0,14.0,0.0,organic
3818441184498004752,Organic Search,0.0,19.0,5,Chrome,desktop,0.0,Macintosh,13.0,10.0,0.0,organic
3818637526754889697,Paid Search,0.42857142857142855,6.0,7,Edge,desktop,0.0,Windows,39.0,30.0,0.0,cpc
3818907842286090895,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,39.0,35.0,0.0,referral
3819398190341694887,Organic Search,0.0,22.0,1,Chrome,desktop,0.0,Windows,20.0,16.0,0.0,organic
3820812913003047304,Organic Search,0.0,21.0,2,Chrome,desktop,0.0,Windows,19.0,15.5,0.0,organic
3822207688294082684,Direct,0.0,10.5,2,Chrome,mobile,1.0,Android,30.0,22.0,0.0,(none)
3823935251343260021,Organic Search,0.0,0.0,1,Chrome,desktop,0.0,Macintosh,37.0,33.0,0.0,organic
3825159641728698126,Referral,0.0,17.0,3,Chrome,desktop,0.0,Chrome OS,10.0,9.0,0.0,referral
3826933837621771483,Organic Search,0.0,17.0,10,Chrome,desktop,0.0,Windows,12.0,11.5,0.2,organic
3829457209830058915,Referral,0.0,20.5,4,Chrome,desktop,0.0,Macintosh,6.5,6.5,0.0,referral
3829716080953461211,Organic Search,0.0,16.0,1,Chrome,desktop,0.0,Windows,79.0,55.0,0.0,organic
3830048774168985373,Referral,0.0,20.0,3,Chrome,desktop,0.0,Linux,9.0,7.0,0.0,referral
3830485242574967009,Organic Search,0.42857142857142855,7.0,6,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.0,organic
3831430428572616166,Referral,1.0,22.0,1,Chrome,desktop,0.0,Linux,79.0,55.0,0.0,referral
3831723766212483216,Organic Search,0.0,17.5,8,Chrome,desktop,0.0,Macintosh,4.5,4.5,0.0,organic
3832651307820804631,Referral,0.0,2.0,1,Chrome,desktop,0.0,Macintosh,31.0,25.0,0.0,referral
3835134197841326255,Direct,0.0,16.0,8,Chrome,desktop,0.0,Macintosh,30.0,20.5,0.125,(none)
3835534637736706073,Referral,0.0,15.0,5,Chrome,desktop,0.0,Macintosh,5.0,4.0,0.2,referral
3835994298687662664,Direct,1.0,19.0,2,Chrome,desktop,0.0,Windows,11.0,9.5,0.0,(none)
3836209289653625827,Referral,0.5,20.5,2,Chrome,desktop,0.0,Macintosh,11.5,11.5,0.0,referral
3838877229771449755,Referral,0.0,20.0,3,Chrome,desktop,0.0,Macintosh,14.0,11.0,0.0,referral
3839596841653772572,Referral,0.0,19.0,1,Chrome,desktop,0.0,Linux,17.0,16.0,0.0,referral
3840247020317877106,Direct,0.09090909090909091,7.0,10,Chrome,desktop,0.0,Macintosh,8.0,7.0,0.2727272727272727,(none)
3840560758083039332,Direct,0.0,0.0,2,Chrome,desktop,0.0,Macintosh,12.5,12.5,0.0,(none)
3841458002774357152,Referral,0.14285714285714285,15.0,7,Chrome,desktop,0.0,Macintosh,9.0,9.0,0.0,referral
3842974205360520287,Direct,0.3333333333333333,2.5,6,Safari,desktop,0.0,Macintosh,34.0,24.5,0.0,(none)
3843258333728825777,Referral,0.0,18.0,3,Chrome,desktop,0.0,Macintosh,7.0,5.0,0.0,referral
3843366261321201068,Organic Search,0.0,14.0,1,Chrome,desktop,0.0,Macintosh,53.0,44.0,0.0,organic
3844370939009340218,Referral,0.0,21.5,2,Chrome,desktop,0.0,Windows,9.0,9.0,0.0,referral
3844754151975169434,Referral,0.0,7.5,2,Chrome,desktop,0.0,Macintosh,26.5,18.5,0.0,referral
3844953690494102723,Organic Search,0.21052631578947367,10.0,19,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.3157894736842105,organic
3844963796434073356,Referral,0.0,2.0,1,Chrome,desktop,0.0,Macintosh,74.0,49.0,0.0,referral
3845084664510267721,Direct,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,50.0,34.0,0.0,(none)
3845150128833861321,Direct,0.0,21.0,1,Chrome,desktop,0.0,Macintosh,32.0,23.0,0.0,(none)
3845852396426162446,Organic Search,0.0,23.0,1,Chrome,desktop,0.0,Macintosh,20.0,18.0,0.0,organic
3847010446682215352,Direct,0.0,15.5,4,Chrome,desktop,0.0,Macintosh,10.0,7.5,0.0,(none)
3847360722701670676,Referral,0.0,15.0,3,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.3333333333333333,referral
3849055062112562467,Organic Search,0.0,20.0,2,Chrome,desktop,0.0,Linux,26.5,22.0,0.0,organic
3850630971135697760,Direct,0.0,19.5,4,Chrome,desktop,0.0,Macintosh,11.0,10.5,0.25,(none)
3852898494139903793,Direct,1.0,5.0,1,Chrome,desktop,0.0,Macintosh,7.0,7.0,0.0,(none)
3853123258753692320,Referral,1.0,17.0,1,Chrome,desktop,0.0,Macintosh,23.0,18.0,0.0,referral
3854579461029873656,Paid Search,0.5,4.5,2,Chrome,desktop,0.0,Macintosh,25.0,19.0,0.0,cpc
3855110230603514242,Referral,0.3333333333333333,16.0,3,Chrome,desktop,0.0,Linux,12.0,11.0,0.0,referral
3855340022292429663,Direct,0.0,16.0,4,Chrome,desktop,0.0,Macintosh,17.5,13.0,0.0,(none)
3855473804472998317,Referral,0.0,16.0,13,Chrome,desktop,0.0,Chrome OS,2.0,2.0,0.15384615384615385,referral
3857043812510146001,Organic Search,0.0,17.0,9,Chrome,desktop,0.0,Windows,16.0,13.0,0.0,organic
3858877675940046816,Paid Search,0.6,18.0,10,Chrome,mobile,1.0,Android,3.0,3.0,0.1,cpc
3859230004341473722,Referral,0.0,20.0,1,Chrome,desktop,0.0,Macintosh,14.0,10.0,0.0,referral
3859415812077160469,Referral,0.08695652173913043,16.0,23,Chrome,desktop,0.0,Macintosh,2.0,2.0,0.43478260869565216,referral
3860895983574499248,Referral,0.0,17.0,7,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.2857142857142857,referral
3861180496381149226,Organic Search,0.0,14.0,8,Safari,mobile,1.0,iOS,3.5,3.0,0.25,organic
3861645276607352544,Referral,0.0,18.0,1,Chrome,desktop,0.0,Macintosh,46.0,34.0,0.0,referral
3862003304345926516,Direct,0.0,19.0,1,Internet Explorer,desktop,0.0,Windows,25.0,21.0,0.0,(none)
3862093055992617004,Direct,0.14285714285714285,21.0,7,Chrome,desktop,0.0,Macintosh,6.0,6.0,0.2857142857142857,(none)
3864611430766835993,Direct,0.0,22.0,1,Chrome,desktop,0.0,Macintosh,15.0,14.0,0.0,(none)
3865564441178018664,Referral,1.0,20.0,1,Chrome,desktop,0.0,Macintosh,63.0,45.0,0.0,referral
3865822715588380852,Direct,0.0,21.0,6,Chrome,desktop,0.0,Macintosh,6.0,5.5,0.16666666666666666,(none)
3868452252180916812,Referral,0.0,23.0,1,Chrome,desktop,0.0,Windows,24.0,21.0,0.0,referral
3868696346876688478,Display,0.0,19.0,2,Chrome,desktop,0.0,Macintosh,22.5,19.5,0.0,cpm
3869136383961219931,Organic Search,0.0,19.0,1,Edge,desktop,0.0,Windows,29.0,25.0,0.0,organic
3869361949850252878,Referral,0.0,12.0,3,Chrome,desktop,0.0,Macintosh,9.0,6.0,0.0,referral
3870523357204139831,Referral,0.0,14.0,5,Chrome,desktop,0.0,Chrome OS,41.0,31.0,0.0,referral
3871891696772635172,Referral,0.6,13.0,5,Chrome,desktop,0.0,Chrome OS,14.0,8.0,0.2,referral
3873009955813000135,Organic Search,0.125,20.5,8,Chrome,mobile,1.0,iOS,6.5,6.5,0.125,organic
3874062777339116474,Social,1.0,6.0,1,Chrome,desktop,0.0,Windows,24.0,21.0,0.0,referral
3874262976539504946,Direct,0.0,15.0,3,Chrome,desktop,0.0,Windows,4.0,3.0,0.3333333333333333,(none)
3876864671784763078,Referral,0.0,18.0,4,Chrome,desktop,0.0,Macintosh,21.0,14.0,0.0,referral
3877662166463811188,Referral,0.18421052631578946,16.0,38,Chrome,desktop,0.0,Chrome OS,1.0,1.0,0.8421052631578947,referral
3878333273795764979,Direct,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,19.0,15.0,0.0,(none)
3881794980702767092,Referral,0.3333333333333333,3.0,3,Chrome,desktop,0.0,Macintosh,4.0,4.0,0.0,referral
3882155860208938967,Direct,0.0,18.0,8,Chrome,desktop,0.0,Chrome OS,3.0,3.0,0.125,(none)
3883919079717671978,Display,0.0,20.0,4,Chrome,desktop,0.0,Macintosh,3.0,3.0,0.0,cpm
3886339117571727204,Organic Search,0.0,1.5,2,Chrome,mobile,1.0,Android,11.5,10.5,0.0,organic
3888042706246168759,Referral,0.3333333333333333,18.0,3,Chrome,desktop,0.0,Macintosh,13.0,8.0,0.0,referral
3890449304271518800,Referral,0.0,16.0,1,Chrome,desktop,0.0,Macintosh,21.0,18.0,0.0,referral
3891062223801208797,Organic Search,0.0,22.0,1,Chrome,desktop,0.0,Windows,19.0,17.0,0.0,organic
3891255667600812168,Organic Search,0.0,18.0,5,Chrome,desktop,0.0,Macintosh,5.0,5.0,0.0,organic
3891635216750955275,Referral,0.0,17.0,5,Chrome,desktop,0.0,Macintosh,11.0,8.0,0.0,referral
3891707253957252733,Referral,0.125,15.0,8,Chrome,desktop,0.0,Macintosh,6.5,3.5,0.125,referral
